-27,52,8,-45,-6,5,48,-3,37,-28,43,49,14,-13,16,-15,-39,22,33,44,46,-18,-29,53,-34,54,1,10,23,-51,-50,42,-19,25,38,-41,-9,-35,17,47,36,-32,-11,-20,4,-21,-40,-7,-12,31,30,-2,-24,-26
36,-33,27,32,48,50,-26,-42,-54,35,25,-30,39,51,29,-43,34,44,-23,49,-52,-53,19,-31,-11,7,-3,-41,-15,12,24,-4,2,-17,-10,-1,46,40,-13,-38,28,8,16,-18,-47,-37,45,-5,-20,-6,-14,21,22,9
40,-10,-8,-5,4,-21,-30,3,34,2,-16,-38,-36,41,-28,11,-52,-27,-31,-26,6,49,-43,42,45,20,18,15,37,7,19,44,-48,-9,-53,13,-29,12,-50,-1,-14,-24,23,-32,-25,54,51,33,-22,39,-47,17,35,-46
-45,-7,25,-16,21,-22,2,-46,31,-51,32,-49,26,38,-34,4,30,-29,-50,-40,-5,6,-52,-44,-3,-13,37,33,18,-17,-9,-11,-28,15,-54,39,-27,-14,-36,20,42,-41,47,24,1,8,-43,-53,12,19,10,23,48,35
34,53,44,36,-35,-30,-39,-47,-49,14,-25,26,50,-10,37,-45,-46,33,28,41,-42,43,-54,-27,11,-12,24,-19,32,6,52,-29,-18,-1,5,-4,-15,-48,7,51,-20,21,-22,-3,16,17,8,38,9,-13,-40,-31,-2,23
22,17,36,-40,38,54,15,46,-47,-25,28,-23,16,32,-7,-13,-2,-45,27,50,-34,-1,12,-53,10,44,-19,-11,-37,51,41,-14,43,21,-48,-3,29,-5,42,4,-31,-39,-33,-26,18,-8,9,35,52,-20,-30,-49,24,-6
-9,-21,-11,23,-46,-19,-27,-36,1,39,3,-25,-51,35,45,20,-50,-32,6,-16,2,-43,-4,29,12,30,7,-38,-24,-26,-53,18,-42,-37,-14,8,34,28,-10,-48,-44,33,22,41,-15,5,49,40,-47,17,13,-54,31,52
-31,51,47,27,-10,15,9,29,-7,5,-44,21,-20,-28,-6,36,53,-26,-52,13,-12,-41,25,45,-23,18,-4,14,-8,40,1,38,54,46,50,-16,-49,-32,43,-30,22,48,-39,11,-24,-34,-3,-42,37,-35,-2,19,-17,-33
3,23,-1,-46,-51,-20,27,40,-21,-45,35,-13,12,52,18,-32,19,-15,-17,6,9,28,-2,-37,31,-53,-7,-22,43,-42,-25,16,-47,-36,-11,34,24,44,41,-8,-39,30,-29,-38,10,4,33,-50,-54,48,5,-14,26,49
13,-5,-38,54,2,45,-48,-22,43,24,37,34,-1,-44,-52,-47,39,42,-35,27,32,8,-25,-10,23,-40,-20,-31,50,-46,28,-21,-41,-12,19,-51,-11,3,-17,26,33,-18,-9,14,-6,30,16,7,53,-29,36,15,-49,-4
23,-27,46,-34,47,-8,45,6,54,40,-53,-32,41,25,-35,24,-43,50,44,-36,-26,-38,-1,-16,-14,21,2,-52,-30,29,-42,12,48,4,15,20,39,22,-37,-10,-13,31,17,-19,-7,-3,-5,-33,-51,-18,49,28,11,-9
-36,-4,37,2,-30,38,-28,42,27,50,-48,-46,21,34,19,49,41,51,-15,31,-13,24,52,-22,47,32,-9,7,-40,5,-20,-26,-54,-14,-44,1,-3,-6,-53,29,-17,-8,-45,35,43,12,-25,11,-16,-10,-18,-23,39,33
18,25,-5,-21,3,16,33,-28,-20,-52,49,-54,-34,-27,44,-6,29,-1,40,9,4,-47,37,48,-2,-43,14,8,-17,35,53,-50,-7,13,-30,42,-23,46,45,-19,-51,-36,26,-15,-39,-38,22,-24,-11,32,41,10,-31,12
-12,43,40,-19,28,20,22,39,48,-46,26,1,-32,50,-16,15,-35,45,4,-6,-54,-7,-42,-33,-41,-11,-29,-5,27,-34,-51,13,24,30,17,-52,38,-37,-8,-3,25,23,-2,53,-18,10,-49,-9,47,-14,31,36,-44,21
